2026-09-23T19:53:46.659Z	1786402599368476	TON+DOPPEL	2026-09-10T17:01:54+0000	https://www.facebook.com/reel/1786402599368476/	Welä Ohrring nimmsch — 1 oder 2? 👇 Schrib's i d Kommentär! 📌 Speicher der's · –10% mit W
2026-09-23T19:53:51.314Z	1094341643151471	TON	2026-09-10T09:02:10+0000	https://www.facebook.com/reel/1094341643151471/	Wasserfescht & edel: 1 oder 2? 👇 Welä passt zu dir? Schrib's! ↗️ Teil's mit dyre beschte 
2026-09-23T19:54:02.132Z	2275418009886973	TON+DOPPEL	2026-09-04T09:01:44+0000	https://www.facebook.com/reel/2275418009886973/	Wasserfescht & edel: 1 oder 2? 👇 Welä passt zu dir? Schrib's! ↗️ Teil's mit dyre beschte 
2026-09-23T19:54:07.965Z	1590017462903363	TON+DOPPEL	2026-08-22T09:01:00+0000	https://www.facebook.com/reel/1590017462903363/	Welä Ohrring nimmsch — 1 oder 2? 👇 Schrib's i d Kommentär! 📌 Speicher der's · –10% mit W
2026-09-23T19:54:12.737Z	1302572056273309	TON+DOPPEL	2026-09-02T09:01:14+0000	https://www.facebook.com/reel/1302572056273309/	Welä Ohrring nimmsch — 1 oder 2? 👇 Schrib's i d Kommentär! 📌 Speicher der's · –10% mit W
2026-09-23T19:54:37.121Z	1086822247179606	DOPPEL	2026-08-30T09:01:07+0000	https://www.facebook.com/reel/1086822247179606/	LuxeStyle in 30 Sekunde 🇨🇭 Mode · Schmuck · Beauty · Selbst-gestalten — alles us eim Sch
2026-09-23T19:55:27.698Z	2160672967858306	TON+DOPPEL	2026-08-23T17:00:56+0000	https://www.facebook.com/reel/2160672967858306/	Wasserfescht & edel: 1 oder 2? 👇 Welä passt zu dir? Schrib's! ↗️ Teil's mit dyre beschte 
2026-09-23T19:55:56.572Z	1027994496716238	DOPPEL	2026-08-20T09:01:56+0000	https://www.facebook.com/reel/1027994496716238/	LuxeStyle in 30 Sekunde 🇨🇭 Mode · Schmuck · Beauty · Selbst-gestalten — alles us eim Sch
2026-09-23T19:57:09.288Z	4090526617911151	TON+DOPPEL	2026-08-10T17:01:02+0000	https://www.facebook.com/reel/4090526617911151/	Wasserfescht & edel: 1 oder 2? 👇 Welä passt zu dir? Schrib's! ↗️ Teil's mit dyre beschte 
2026-09-23T19:57:15.189Z	2605931063191773	TON+DOPPEL	2026-08-09T09:00:58+0000	https://www.facebook.com/reel/2605931063191773/	Welä Ohrring nimmsch — 1 oder 2? 👇 Schrib's i d Kommentär! 📌 Speicher der's · –10% mit W
2026-09-23T19:59:14.577Z	1063625846223814	TON	2026-07-28T09:01:22+0000	https://www.facebook.com/reel/1063625846223814/	Wasserfescht & edel: 1 oder 2? 👇 Welä passt zu dir? Schrib's! ↗️ Teil's mit dyre beschte 
2026-09-23T19:59:20.902Z	1084306333929816	TON	2026-07-27T09:02:12+0000	https://www.facebook.com/reel/1084306333929816/	Welä Ohrring nimmsch — 1 oder 2? 👇 Schrib's i d Kommentär! 📌 Speicher der's · –10% mit W
2026-09-23T19:59:43.139Z	1085171917379965	DOPPEL	2026-08-17T17:01:11+0000	https://www.facebook.com/reel/1085171917379965/	Das isch LuxeStyle 🇨🇭 Premium-Mode, Schmuck u Beauty us de Schwiz — fair im Priis, gäu? 
2026-09-23T19:59:48.240Z	2085493242070250	DOPPEL	2026-08-28T09:01:20+0000	https://www.facebook.com/reel/2085493242070250/	Das isch LuxeStyle 🇨🇭 Premium-Mode, Schmuck u Beauty us de Schwiz — fair im Priis, gäu? 
2026-09-23T19:59:53.442Z	1770610330950511	DOPPEL	2026-08-31T17:01:26+0000	https://www.facebook.com/reel/1770610330950511/	Sommer-Looks wo uffalle ☀️ Premium-Mode us de Schwiz ab CHF 34.90. 💾 Spicher dr's · welä 
2026-09-23T20:00:11.679Z	4472561329627705	TON	2026-08-18T18:43:02+0000	https://www.facebook.com/reel/4472561329627705/	«Kerzenlicht-Aromadiffuser» ✨ Jetzt bei LuxeStyle — CHF 14.90. Schweizer Online-Shop · Kau
2026-09-23T20:00:17.214Z	1376044194731045	DOPPEL	2026-08-26T09:00:56+0000	https://www.facebook.com/reel/1376044194731045/	Statement-Shirt mit DYM Design 💀🌸 — du designsch, mir druckens. 💾 Speicher's 👇 –10% mi
2026-09-23T20:00:23.099Z	1275885577849309	DOPPEL	2026-08-15T09:00:56+0000	https://www.facebook.com/reel/1275885577849309/	Statement-Shirt mit DYM Design 💀🌸 — du designsch, mir druckens. 💾 Speicher's 👇 –10% mi
2026-09-23T20:00:46.126Z	1046764274811134	DOPPEL	2026-08-16T17:01:50+0000	https://www.facebook.com/reel/1046764274811134/	Hoi zäme! 🇨🇭 Bi LuxeStyle git's Premium-Mode us de Schwiz — fair im Priis, gäu? Chleider
2026-09-23T20:01:06.085Z	1436047084673293	DOPPEL	2026-08-29T09:01:12+0000	https://www.facebook.com/reel/1436047084673293/	Mach dis eigets Teil 🎨 T-Shirt, Hoodie, Täsche oder Tasse mit DYM Design — mir druckens. 
2026-09-23T20:01:23.039Z	1060260669692784	DOPPEL	2026-08-27T09:00:56+0000	https://www.facebook.com/reel/1060260669692784/	Hoi zäme! 🇨🇭 Bi LuxeStyle git's Premium-Mode us de Schwiz — fair im Priis, gäu? Chleider
2026-09-23T20:01:57.706Z	2486295051796590	DOPPEL	2026-08-25T09:00:50+0000	https://www.facebook.com/reel/2486295051796590/	Dis eigete Täschli 🐱 — Motiv ufladä, fertig isch dis Unikat. 💾 Speicher der's · 👇 welä 
2026-09-23T20:02:17.661Z	839586722575789	DOPPEL	2026-08-24T17:02:07+0000	https://www.facebook.com/reel/839586722575789/	Dini Tasse, din Spruch ☕ — sälber gestaltet, perfekts Geschänk. ↗️ Schick's dyner Liebling
2026-09-23T20:03:07.009Z	1066170682839663	DOPPEL	2026-08-21T09:01:01+0000	https://www.facebook.com/reel/1066170682839663/	Sommer-Looks wo uffalle ☀️ Premium-Mode us de Schwiz ab CHF 34.90. 💾 Spicher dr's · welä 
2026-09-23T20:03:19.082Z	1606753367517285	DOPPEL	2026-08-19T09:01:19+0000	https://www.facebook.com/reel/1606753367517285/	Mach dis eigets Teil 🎨 T-Shirt, Hoodie, Täsche oder Tasse mit DYM Design — mir druckens. 
2026-09-23T20:03:47.800Z	2245319876009665	DOPPEL	2026-08-13T17:01:06+0000	https://www.facebook.com/reel/2245319876009665/	Dis eigete Täschli 🐱 — Motiv ufladä, fertig isch dis Unikat. 💾 Speicher der's · 👇 welä 
2026-09-23T20:04:06.357Z	2789174414810443	DOPPEL	2026-08-12T09:01:20+0000	https://www.facebook.com/reel/2789174414810443/	Dini Tasse, din Spruch ☕ — sälber gestaltet, perfekts Geschänk. ↗️ Schick's dyner Liebling
2026-09-23T20:04:58.137Z	2126960624863622	DOPPEL	2026-08-08T09:01:14+0000	https://www.facebook.com/reel/2126960624863622/	Sommer-Looks wo uffalle ☀️ Premium-Mode us de Schwiz ab CHF 34.90. 💾 Spicher dr's · welä 
2026-09-23T20:05:00Z	1049840534888592_122128621713350792	DOPPEL	2026-08-08T11:28:26+0000	https://www.facebook.com/122102579637350792/posts/122128621713350792	Hesch das scho gseh? 🇨🇭 Stiletto-Sandalette «Gala» ↗️ Teil das mit dyre beschte Fründin 	DELETE success; Rücklesen #10, nicht in /posts (237) 20:15
2026-09-23T20:05:00Z	1049840534888592_122127468447350792	DOPPEL	2026-08-03T17:00:54+0000	https://www.facebook.com/122102579637350792/posts/122127468447350792	Das gibt es so kaum in der Schweiz 🇨🇭 Leinen-Set «Lino» 💾 Merk’s dir · folg für meh Sch	DELETE success; Rücklesen #10, nicht in /posts (237) 20:15
2026-09-23T20:05:00Z	1049840534888592_122126607159350792	DOPPEL	2026-07-31T09:01:04+0000	https://www.facebook.com/122102579637350792/posts/122126607159350792	Weles isch dis Lieblingsteil? 🤍 Herren-Set «Costa» ↗️ Teil das mit dyre beschte Fründin �	DELETE success; Rücklesen #10, nicht in /posts (237) 20:15
2026-09-23T20:05:00Z	1049840534888592_122126562069350792	DOPPEL	2026-07-31T05:28:16+0000	https://www.facebook.com/122102579637350792/posts/122126562069350792	Weles isch dis Lieblingsteil? 🤍 Herren-Set «Costa» ↗️ Teil das mit dyre beschte Fründin �	DELETE success; Rücklesen #10, nicht in /posts (237) 20:15
2026-09-23T20:05:00Z	1049840534888592_122126103849350792	DOPPEL	2026-07-29T17:00:56+0000	https://www.facebook.com/122102579637350792/posts/122126103849350792	Weles nimmsch – 1, 2 oder 3? 👀 Herren-Sneaker «Marco» 👇 Würdest du? Schreib’s in die Kom	DELETE success; Rücklesen #10, nicht in /posts (237) 20:15
2026-09-23T20:05:00Z	1049840534888592_122125853511350792	DOPPEL	2026-07-28T23:28:11+0000	https://www.facebook.com/122102579637350792/posts/122125853511350792	Genau das hat mir gefehlt 🙌 Moissanite-Herzkette «Coeur» 👇 Markier öpper, wo das bruucht	DELETE success; Rücklesen #10, nicht in /posts (237) 20:15
2026-09-23T20:05:00Z	1049840534888592_122125246587350792	DOPPEL	2026-07-26T17:00:54+0000	https://www.facebook.com/122102579637350792/posts/122125246587350792	Hesch das scho gseh? 🇨🇭 Stiletto-Sandalette «Gala» ↗️ Teil das mit dyre beschte Fründin 	DELETE success; Rücklesen #10, nicht in /posts (237) 20:15
2026-09-23T20:05:00Z	1049840534888592_122135304201350792	PRODUKT+DOPPEL	2026-09-04T17:01:22+0000	https://www.facebook.com/122102579637350792/posts/122135304201350792	Weles isch dis Lieblingsteil? 🤍 Chiffon-Stola «Soirée» 👇 Würdest du? Schreib’s in die Ko	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122134622457350792	PRODUKT+DOPPEL	2026-09-01T17:00:08+0000	https://www.facebook.com/122102579637350792/posts/122134622457350792	Genau das hat mir gefehlt 🙌 Mini-Tasche «Perla» 👇 Wele nimmsch? Schrib’s i d Kommentär ·	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122134302327350792	PRODUKT+DOPPEL	2026-08-31T09:00:43+0000	https://www.facebook.com/122102579637350792/posts/122134302327350792	Kleiner Preis, grosse Wirkung ✨ Seidenschal «Lyon» 💾 Merk’s dir · folg für meh Schwiizer 	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122134115157350792	PRODUKT+DOPPEL	2026-08-30T17:00:37+0000	https://www.facebook.com/122102579637350792/posts/122134115157350792	Dis nöie Lieblingsteil? 👀 Armkette «Papillon» 👇 Würdest du? Schreib’s in die Kommentare 	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122133871707350792	PRODUKT+DOPPEL	2026-08-29T17:28:15+0000	https://www.facebook.com/122102579637350792/posts/122133871707350792	Stopp — das musst du sehen ✋ Crossbody «Lido» 💾 Spicher dr das für spöter · –10% mit WELC	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122133644667350792	PRODUKT+DOPPEL	2026-08-28T17:28:16+0000	https://www.facebook.com/122102579637350792/posts/122133644667350792	Das mues i ha 🤍 Filzhut «Montana» 👇 Wele nimmsch? Schrib’s i d Kommentär · –10% mit WELC	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122133640503350792	PRODUKT+DOPPEL	2026-08-28T17:00:37+0000	https://www.facebook.com/122102579637350792/posts/122133640503350792	Genau das hesch gsuecht, gäu? 🙌 Ring-Set «Eternità» ↗️ Teil das mit dyre beschte Fründin 	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122133392817350792	PRODUKT+DOPPEL	2026-08-27T17:00:26+0000	https://www.facebook.com/122102579637350792/posts/122133392817350792	Viu Style für wenig Gäud ✨ 3D Gesichtsroller 👇 Würdest du? Schreib’s in die Kommentare · 	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122133332157350792	PRODUKT+DOPPEL	2026-08-27T11:28:22+0000	https://www.facebook.com/122102579637350792/posts/122133332157350792	Viu Style für wenig Gäud ✨ 3D Gesichtsroller 👇 Würdest du? Schreib’s in die Kommentare · 	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122133243111350792	PRODUKT+DOPPEL	2026-08-27T05:28:14+0000	https://www.facebook.com/122102579637350792/posts/122133243111350792	Wusste nicht, dass ich das brauche 👀 Stroh-Shopper «Capri» 👇 Markier öpper, wo das bruuc	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122132723247350792	PRODUKT+DOPPEL	2026-08-25T05:28:11+0000	https://www.facebook.com/122102579637350792/posts/122132723247350792	Für di oder zum Verschänke? 🎁 Sonnenbrille «Riviera» 💾 Merk’s dir · folg für meh Schwiiz	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
2026-09-23T20:05:00Z	1049840534888592_122132387589350792	PRODUKT+DOPPEL	2026-08-23T17:28:16+0000	https://www.facebook.com/122102579637350792/posts/122132387589350792	Weles isch dis Lieblingsteil? 🤍 Chiffon-Stola «Soirée» 👇 Würdest du? Schreib’s in die Ko	vor Lauf live (DRY 120/120), nach Lauf nicht in /posts (237) + Rücklesen #10
